geneID,time,Myc_gene,Gen_type,Gen_sign_Mock,Gen_sign_Myc,ASE_type,ASE_sign,F0_Oh43_logFC,F0_Oh43_adj.P.Val,F1_allele_logFC,F1_allele_adj.P.Val,myc_Oh43_logFC,myc_Oh43_adj.P.Val,mock_Oh43_logFC,mock_Oh43_adj.P.Val,Working.Symbol,v4.Gene.Model.ID,v3.Gene.Model.ID,Full.Name,Working.Source,chr,start_V5_bp,end_V5_bp,pos_v5_bp,chr_start_bp,pos_v5_cum_bp,armando_hotlist
Zm00001eb109780,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.229259773486537,0.105397829603913,0.126296803723976,0.352947018237325,LOC100191746,Zm00001d006917,GRMZM2G162781,NA,NA,chr2,219319810,219324349,219322080,308452471,527774551,NA
Zm00001eb109780,T2,non-signi,Ambiguous,down,up,Conserved,down,-0.27786295526996,0.508108047951298,-0.270354449119457,0.455762540170053,0.00556421500510085,0.972291530754717,-0.54013879164448,0.0230358619061321,LOC100191746,Zm00001d006917,GRMZM2G162781,NA,NA,chr2,219319810,219324349,219322080,308452471,527774551,NA
Zm00001eb216800,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.044431213985977,0.715516473877923,-0.0289578253155582,0.807490319135545,LOC100191788,Zm00001d013485,GRMZM2G102475,NA,NA,chr5,12804414,12807923,12806168,1040475889,1053282057,NA
Zm00001eb216800,T2,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.253012467214991,0.0199334171556915,0.198440353577476,0.151718731299057,LOC100191788,Zm00001d013485,GRMZM2G102475,NA,NA,chr5,12804414,12807923,12806168,1040475889,1053282057,NA
Zm00001eb194870,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.56874870515682,0.0334120299520388,-0.228538863959203,0.391815943416292,LOC100191809,Zm00001d052298,GRMZM2G020996,NA,NA,chr4,188391599,188402765,188397182,790145429,978542611,NA
Zm00001eb194870,T2,NA,7_Myc responsive,up,down,NA,NA,NA,NA,NA,NA,-0.202752597013276,0.44051132594783,0.00385087427402999,0.986572236991702,LOC100191809,Zm00001d052298,GRMZM2G020996,NA,NA,chr4,188391599,188402765,188397182,790145429,978542611,NA
Zm00001eb400580,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.613052674086337,0.054939812614968,0.46794393697259,0.0832676747088038,LOC100191814,Zm00001d048132,GRMZM2G049398,NA,NA,chr9,153958519,153962205,153960362,1816406690,1970367052,NA
Zm00001eb400580,T2,signi,7_Myc responsive,up,up,Conserved,up,-0.120988199524932,0.780987518066958,0.0312548736404686,0.965286232105319,0.295795217929558,0.189970520102778,0.63789291663678,0.150104875841932,LOC100191814,Zm00001d048132,GRMZM2G049398,NA,NA,chr9,153958519,153962205,153960362,1816406690,1970367052,NA
Zm00001eb249190,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.295666706224935,0.723002492404232,-1.9000082500044,0.0535911314258348,LOC100191817,Zm00001d017453,GRMZM2G124136,NA,NA,chr5,195248494,195251397,195249946,1040475889,1235725835,NA
Zm00001eb249190,T2,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.716512291964641,0.411889051561737,0.0669484919626767,0.951866033727333,LOC100191817,Zm00001d017453,GRMZM2G124136,NA,NA,chr5,195248494,195251397,195249946,1040475889,1235725835,NA
Zm00001eb046210,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.0360924297719514,0.853099538217029,0.179693349517858,0.333113472222707,LOC100191837,Zm00001d032744,GRMZM2G001764,NA,NA,chr1,239147576,239152262,239149919,0,239149919,NA
Zm00001eb046210,T2,non-signi,Ambiguous,up,up,Conserved,down,0.574422166259773,0.112612566330227,-0.0457002454939435,0.919628342773429,0.629690946509484,0.00902877445026122,0.493719520162726,0.0949286488199629,LOC100191837,Zm00001d032744,GRMZM2G001764,NA,NA,chr1,239147576,239152262,239149919,0,239149919,NA
Zm00001eb051410,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.279855175012339,0.037432415139463,0.0130046968936858,0.916820031863764,LOC100191877,Zm00001d033328,GRMZM2G038848,NA,NA,chr1,261126610,261130998,261128804,0,261128804,NA
Zm00001eb051410,T2,signi,2_Mock conditional,up,up,Conserved,down,-0.104608567455191,0.732959280639481,-0.700061193847618,0.21056937725245,0.044961150480159,0.715072903308976,0.479971889113349,0.00540008565387182,LOC100191877,Zm00001d033328,GRMZM2G038848,NA,NA,chr1,261126610,261130998,261128804,0,261128804,NA
Zm00001eb313300,T1,NA,Ambiguous,down,up,NA,NA,NA,NA,NA,NA,0.135514552802278,0.65168399750555,-0.682511138466487,0.0415146213795821,LOC100191895,Zm00001d020536,GRMZM2G142918,NA,NA,chr7,122849827,122852756,122851292,1448186572,1571037864,NA
Zm00001eb313300,T2,NA,Ambiguous,down,up,NA,NA,NA,NA,NA,NA,0.111750253408975,0.82223829994113,-1.59627408954718,0.033366840844553,LOC100191895,Zm00001d020536,GRMZM2G142918,NA,NA,chr7,122849827,122852756,122851292,1448186572,1571037864,NA
Zm00001eb354530,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.118317420990117,0.382611088322935,0.186112130906595,0.155665636286458,LOC100191936,Zm00001d010910,GRMZM2G121510,NA,NA,chr8,132884237,132887081,132885659,1633995488,1766881147,NA
Zm00001eb354530,T2,NA,2_Mock conditional,up,down,NA,NA,NA,NA,NA,NA,-0.0255049639867123,0.84304307232409,0.439340780343409,0.0114225324633021,LOC100191936,Zm00001d010910,GRMZM2G121510,NA,NA,chr8,132884237,132887081,132885659,1633995488,1766881147,NA
Zm00001eb113190,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.264620350026504,0.737258554884169,-0.169453683333408,0.879761120443495,LOC100191964,Zm00001d007378,GRMZM2G056335,NA,NA,chr2,229706824,229708687,229707756,308452471,538160227,NA
Zm00001eb113190,T2,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-1.56144989317117,0.0720871658525938,-2.40923530063479,0.0141989238820774,LOC100191964,Zm00001d007378,GRMZM2G056335,NA,NA,chr2,229706824,229708687,229707756,308452471,538160227,NA
Zm00001eb294140,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,1.8314601972416,7.95173258102625e-6,2.13540610644324,2.27263817017145e-4,LOC100191976,NA,GRMZM2G090245,NA,NA,chr6,172942141,172943128,172942634,1266829338,1439771972,NA
Zm00001eb294140,T2,NA,6_Fixed,up,up,NA,NA,NA,NA,NA,NA,1.48542685195409,8.3935328779996e-9,1.3297958281128,3.15291034041364e-6,LOC100191976,NA,GRMZM2G090245,NA,NA,chr6,172942141,172943128,172942634,1266829338,1439771972,NA
Zm00001eb380020,T1,NA,7_Myc responsive,down,down,NA,NA,NA,NA,NA,NA,-0.228149212164773,0.240352082399206,-0.0643621872225732,0.55861769157129,LOC100191990,Zm00001d045667,GRMZM2G361652,NA,NA,chr9,34483609,34487825,34485717,1816406690,1850892407,NA
Zm00001eb380020,T2,NA,2_Mock conditional,down,down,NA,NA,NA,NA,NA,NA,-0.0438618629564369,0.852497258400571,-1.4397927094839,3.87486885187933e-5,LOC100191990,Zm00001d045667,GRMZM2G361652,NA,NA,chr9,34483609,34487825,34485717,1816406690,1850892407,NA
Zm00001eb352700,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.293930824944123,0.139187218324715,0.0438012590561009,0.817872988127942,LOC100191999,Zm00001d010689,GRMZM2G042865,NA,NA,chr8,124307329,124310137,124308733,1633995488,1758304221,NA
Zm00001eb352700,T2,NA,Ambiguous,down,up,NA,NA,NA,NA,NA,NA,0.223799719159996,0.443060898822956,-0.843369006069371,0.031706973895422,LOC100191999,Zm00001d010689,GRMZM2G042865,NA,NA,chr8,124307329,124310137,124308733,1633995488,1758304221,NA
Zm00001eb117130,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-0.625492712503724,0.0113803418211974,-0.574622799101285,0.0084330531684670609,LOC100192029,Zm00001d007896,GRMZM2G020898,NA,NA,chr2,239976899,239979897,239978398,308452471,548430869,NA
Zm00001eb117130,T2,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.280619708008309,0.515974929486422,-0.379418660808059,0.241309312042878,LOC100192029,Zm00001d007896,GRMZM2G020898,NA,NA,chr2,239976899,239979897,239978398,308452471,548430869,NA
Zm00001eb217960,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.284433601523309,0.063054734785108,-0.495824750806069,0.00192519653123643,LOC100192032,Zm00001d013609,GRMZM2G010146,NA,NA,chr5,15475553,15483453,15479503,1040475889,1055955392,NA
Zm00001eb217960,T2,signi,1_Myc conditional,down,down,Conserved,down,-0.555689141933859,0.0808234568152048,-0.0390035772269545,0.946105949086852,-0.830716662180017,1.65614662550703e-4,-0.140915190405449,0.393341381028802,LOC100192032,Zm00001d013609,GRMZM2G010146,NA,NA,chr5,15475553,15483453,15479503,1040475889,1055955392,NA
Zm00001eb166990,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-0.275315098361456,0.0369457158153233,-0.360574535456409,0.00277261611932783,LOC100192088,Zm00001d048857,GRMZM2G011364,NA,NA,chr4,6724635,6729492,6727064,790145429,796872493,NA
Zm00001eb166990,T2,non-signi,8_Conserved,down,down,Conserved,down,-0.157858014608518,0.522387972180555,-0.185006022717857,0.467244285082996,-0.0215044722445333,0.87952038741776,-0.0512821771829048,0.750503010612714,LOC100192088,Zm00001d048857,GRMZM2G011364,NA,NA,chr4,6724635,6729492,6727064,790145429,796872493,NA
Zm00001eb368700,T1,NA,Ambiguous,down,up,NA,NA,NA,NA,NA,NA,1.32179123144882,0.0494949203847833,-0.18481310287811,0.784932310806661,LOC100192093,Zm00001d012488,GRMZM2G019413,NA,NA,chr8,176649013,176651541,176650277,1633995488,1810645765,NA
Zm00001eb368700,T2,NA,2_Mock conditional,down,down,NA,NA,NA,NA,NA,NA,-0.335609949149923,0.726603298394247,-3.40056061697813,5.85174696331504e-4,LOC100192093,Zm00001d012488,GRMZM2G019413,NA,NA,chr8,176649013,176651541,176650277,1633995488,1810645765,NA
Zm00001eb329860,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.132859616062024,0.399240268039443,0.26092208231502,0.05625902442953,LOC100192104,Zm00001d022406,AC234159.1_FG002,NA,NA,chr7,180466754,180472038,180469396,1448186572,1628655968,NA
Zm00001eb329860,T2,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.0988510907597717,0.506229551835217,0.349948105030746,0.0166266069373004,LOC100192104,Zm00001d022406,AC234159.1_FG002,NA,NA,chr7,180466754,180472038,180469396,1448186572,1628655968,NA
Zm00001eb116440,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.0429379003008048,0.685699913415551,-0.0592301753115733,0.551662565540623,LOC100192510,Zm00001d007770,GRMZM2G008765,NA,NA,chr2,238625083,238637142,238631112,308452471,547083583,NA
Zm00001eb116440,T2,non-signi,8_Conserved,down,up,Conserved,down,-0.0997332549440976,0.734835534262866,-0.49891473754486,0.265608041487259,0.014793254472153,0.872917300937768,-0.0131582639631291,0.905415152491695,LOC100192510,Zm00001d007770,GRMZM2G008765,NA,NA,chr2,238625083,238637142,238631112,308452471,547083583,NA
Zm00001eb084760,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-0.411569044246553,0.00956293103700162,-0.362094415840945,0.00219094137447701,LOC100192538,Zm00001d003879,GRMZM2G171664,NA,NA,chr2,65067625,65072717,65070171,308452471,373522642,NA
Zm00001eb084760,T2,non-signi,5_Constitutive,down,down,Trans,down,-0.32011866031719,0.031208687848762202,-0.370978793908571,0.0585764943398842,-0.344015884464578,0.0014540499276709,-0.425708991467315,0.0125807794663389,LOC100192538,Zm00001d003879,GRMZM2G171664,NA,NA,chr2,65067625,65072717,65070171,308452471,373522642,NA
Zm00001eb105780,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.267964682872155,0.571114829785172,0.104259584396767,0.824796291480035,LOC100192593,Zm00001d006464,GRMZM2G064759,NA,NA,chr2,209070862,209072724,209071793,308452471,517524264,NA
Zm00001eb105780,T2,NA,Ambiguous,up,down,NA,NA,NA,NA,NA,NA,-0.499733317521225,0.0716385483182614,0.699386702949148,0.139765519761137,LOC100192593,Zm00001d006464,GRMZM2G064759,NA,NA,chr2,209070862,209072724,209071793,308452471,517524264,NA
Zm00001eb107530,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,1.11407880173712,1.39399871791307e-4,0.772769293431977,0.00697141370266135,LOC100192598,Zm00001d006658,GRMZM2G113420,NA,NA,chr2,213740549,213748495,213744522,308452471,522196993,NA
Zm00001eb107530,T2,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.436608945789652,0.110619811139939,0.204557364462282,0.443624728429491,LOC100192598,Zm00001d006658,GRMZM2G113420,NA,NA,chr2,213740549,213748495,213744522,308452471,522196993,NA
Zm00001eb238170,T1,NA,6_Fixed,down,down,NA,NA,NA,NA,NA,NA,-4.42038611966865,7.11927694069559e-7,-3.48956416564274,5.30052553379267e-6,LOC100192599,Zm00001d016100,GRMZM2G095082,NA,NA,chr5,143938574,143947116,143942845,1040475889,1184418734,NA
Zm00001eb238170,T2,NA,6_Fixed,down,down,NA,NA,NA,NA,NA,NA,-7.53801800897602,1.05629173097823e-7,-6.42064760154503,3.78139508059939e-6,LOC100192599,Zm00001d016100,GRMZM2G095082,NA,NA,chr5,143938574,143947116,143942845,1040475889,1184418734,NA
Zm00001eb043640,T1,NA,2_Mock conditional,up,down,NA,NA,NA,NA,NA,NA,-0.0251247058224513,0.849924475346524,0.419034018451216,0.00832182024404521,LOC100192620,Zm00001d032460,GRMZM2G002898,NA,NA,chr1,229341791,229343735,229342763,0,229342763,NA
Zm00001eb043640,T2,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.37313359768284,0.0429489247921244,0.0897813650873015,0.55548508934649,LOC100192620,Zm00001d032460,GRMZM2G002898,NA,NA,chr1,229341791,229343735,229342763,0,229342763,NA
Zm00001eb206900,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.147186551990099,0.354380483679646,0.139924758192373,0.305265950838136,LOC100192621,Zm00001d053762,GRMZM2G124254,NA,NA,chr4,243985788,243990089,243987938,790145429,1034133367,NA
Zm00001eb206900,T2,non-signi,Ambiguous,up,up,Compensatory,down,0.165243475689039,0.588862842344054,-0.844553694658615,0.0366687638917043,0.34244183944355,0.0517289431879602,0.417399842207066,0.0138576354659386,LOC100192621,Zm00001d053762,GRMZM2G124254,NA,NA,chr4,243985788,243990089,243987938,790145429,1034133367,NA
Zm00001eb258990,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.380485743582972,0.0286720229954051,-0.238129425415063,0.0771928311632952,LOC100192656,Zm00001d018490,GRMZM5G894916,NA,NA,chr5,224232454,224234487,224233470,1040475889,1264709359,NA
Zm00001eb258990,T2,NA,2_Mock conditional,down,up,NA,NA,NA,NA,NA,NA,0.00619998273132955,0.980359803282908,-0.871146014750042,0.00174737597722531,LOC100192656,Zm00001d018490,GRMZM5G894916,NA,NA,chr5,224232454,224234487,224233470,1040475889,1264709359,NA
Zm00001eb391700,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.0913882579172897,0.485401596401905,-0.088098492755687,0.474156581184531,LOC100192676,Zm00001d047119,AC234161.1_FG010,NA,NA,chr9,122665531,122680643,122673087,1816406690,1939079777,NA
Zm00001eb391700,T2,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.00404168551553044,0.971745311587441,0.171622197161979,0.277236324976739,LOC100192676,Zm00001d047119,AC234161.1_FG010,NA,NA,chr9,122665531,122680643,122673087,1816406690,1939079777,NA
Zm00001eb144680,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,0.326587045561805,0.00431388708566194,0.441432686900154,0.00194893816952602,LOC100192701,Zm00001d042512,AY107592,NA,NA,chr3,172305646,172309761,172307704,552127662,724435366,NA
Zm00001eb144680,T2,signi,Ambiguous,up,up,Trans,up,0.550543932790016,0.0155497612325067,0.219635109195695,0.333956252882737,0.285899547093398,0.0389657049281328,0.215707616987456,0.148411487706599,LOC100192701,Zm00001d042512,AY107592,NA,NA,chr3,172305646,172309761,172307704,552127662,724435366,NA
Zm00001eb124390,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.237340254524691,0.0552061758590928,0.284536578620927,0.028371873985388,LOC100192707,Zm00001d039860,GRMZM2G438938,NA,NA,chr3,17630405,17653262,17641834,552127662,569769496,NA
Zm00001eb124390,T2,NA,Ambiguous,down,up,NA,NA,NA,NA,NA,NA,0.437901815608299,0.00299099476878415,-0.0178984923558981,0.944848162850701,LOC100192707,Zm00001d039860,GRMZM2G438938,NA,NA,chr3,17630405,17653262,17641834,552127662,569769496,NA
Zm00001eb061210,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.104789647726278,0.748629684359459,0.686599904579585,0.11225718302815,LOC100192756,Zm00001d034494,GRMZM2G049912,NA,NA,chr1,296224740,296228494,296226617,0,296226617,NA
Zm00001eb061210,T2,signi,7_Myc responsive,up,down,Conserved,down,-0.330557279425292,0.506217978413142,-0.246269563589505,0.791965290122006,-0.200935206371043,0.584958302497743,1.2095944494773,0.168231992530664,LOC100192756,Zm00001d034494,GRMZM2G049912,NA,NA,chr1,296224740,296228494,296226617,0,296226617,NA
Zm00001eb159110,T1,NA,2_Mock conditional,down,up,NA,NA,NA,NA,NA,NA,0.268552336070413,0.406309535460492,-0.838661901144788,0.00534097246293337,LOC100192780,Zm00001d044133,GRMZM2G429873,NA,NA,chr3,221966964,221968803,221967884,552127662,774095546,NA
Zm00001eb159110,T2,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-1.0725579854908,0.0261260644612057,-1.42802600962142,0.00461461562221305,LOC100192780,Zm00001d044133,GRMZM2G429873,NA,NA,chr3,221966964,221968803,221967884,552127662,774095546,NA
Zm00001eb326830,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,1.18456338364775,1.71256674914756e-5,1.46875830489372,3.18740965180936e-6,LOC100192793,Zm00001d022059,GRMZM2G131262,NA,NA,chr7,172755808,172758885,172757346,1448186572,1620943918,NA
Zm00001eb326830,T2,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,0.722189868219323,0.00389969579430722,0.942169860045883,0.00258047449931438,LOC100192793,Zm00001d022059,GRMZM2G131262,NA,NA,chr7,172755808,172758885,172757346,1448186572,1620943918,NA
Zm00001eb004990,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.104452399755756,0.511560457322589,-0.397733674703013,0.00851227154760642,LOC100192801,Zm00001d027799,GRMZM2G169320,NA,NA,chr1,13653568,13657347,13655458,0,13655458,NA
Zm00001eb004990,T2,non-signi,8_Conserved,down,up,Conserved,down,-0.197651270917837,0.588863691844886,-0.239691780339334,0.702599746374387,0.0740828589767879,0.681264775081321,-0.138492176101165,0.386949912225229,LOC100192801,Zm00001d027799,GRMZM2G169320,NA,NA,chr1,13653568,13657347,13655458,0,13655458,NA
Zm00001eb018980,T1,NA,7_Myc responsive,down,up,NA,NA,NA,NA,NA,NA,0.0415880083545805,0.814492861375167,-0.0869705169208062,0.449163847417054,LOC100192808,Zm00001d029393,GRMZM2G152925,NA,NA,chr1,67942161,67946762,67944462,0,67944462,NA
Zm00001eb018980,T2,NA,7_Myc responsive,down,up,NA,NA,NA,NA,NA,NA,0.127816928043297,0.222984546856284,-0.030645778214678,0.853466351946844,LOC100192808,Zm00001d029393,GRMZM2G152925,NA,NA,chr1,67942161,67946762,67944462,0,67944462,NA
Zm00001eb308620,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.447657555452159,0.0608370879195599,-0.161222412617174,0.474502017622672,LOC100192829,Zm00001d019926,GRMZM2G079256,NA,NA,chr7,78250154,78254810,78252482,1448186572,1526439054,NA
Zm00001eb308620,T2,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.0763773510782442,0.609463877390791,0.0060473742745192,0.984073461430443,LOC100192829,Zm00001d019926,GRMZM2G079256,NA,NA,chr7,78250154,78254810,78252482,1448186572,1526439054,NA
Zm00001eb170800,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.166579927878511,0.369075268945349,0.189529080385101,0.242224204404586,LOC100192859,Zm00001d049331,GRMZM5G809417,NA,NA,chr4,27259010,27261765,27260388,790145429,817405817,NA
Zm00001eb170800,T2,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.25473923199961,0.145884752808693,0.215496988734851,0.257153080685597,LOC100192859,Zm00001d049331,GRMZM5G809417,NA,NA,chr4,27259010,27261765,27260388,790145429,817405817,NA
Zm00001eb074120,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.230094985845134,0.0648845471765184,0.283439181736554,0.0896688339588243,LOC100192871,Zm00001d002682,GRMZM2G019783,NA,NA,chr2,19403108,19414453,19408780,308452471,327861251,NA
Zm00001eb074120,T2,signi,Ambiguous,up,up,Conserved,down,0.402321621012593,0.135207408762372,-0.144242244691404,0.569976581299183,0.0124444660360483,0.929009203729161,0.290101982957731,0.042408874558533,LOC100192871,Zm00001d002682,GRMZM2G019783,NA,NA,chr2,19403108,19414453,19408780,308452471,327861251,NA
Zm00001eb104530,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.0352540691087617,0.816788569603896,-0.172727219892572,0.300568415334593,LOC100192902,Zm00001d006322,GRMZM2G002851,NA,NA,chr2,204639491,204645673,204642582,308452471,513095053,NA
Zm00001eb104530,T2,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.10138701771645,0.406845882327487,0.0806310108798797,0.590969112044402,LOC100192902,Zm00001d006322,GRMZM2G002851,NA,NA,chr2,204639491,204645673,204642582,308452471,513095053,NA
Zm00001eb188540,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.190953396452557,0.175282088516036,0.440643879020955,0.00218028323725383,LOC100192928,Zm00001d051588,GRMZM2G361074,NA,NA,chr4,165726925,165730515,165728720,790145429,955874149,NA
Zm00001eb188540,T2,NA,6_Fixed,up,up,NA,NA,NA,NA,NA,NA,0.326413629746326,0.0437239467671325,0.67923830820646,3.66578843703257e-4,LOC100192928,Zm00001d051588,GRMZM2G361074,NA,NA,chr4,165726925,165730515,165728720,790145429,955874149,NA
Zm00001eb174330,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.0071100816926787,0.964827921684931,0.326724778543546,0.046556647216802,LOC100192932,Zm00001d049725,GRMZM5G863229,NA,NA,chr4,41859724,41865218,41862471,790145429,832007900,NA
Zm00001eb174330,T2,NA,2_Mock conditional,up,up,NA,NA,NA,NA,NA,NA,0.0263279802179201,0.820877144055642,0.462846937179227,0.0196759178568359,LOC100192932,Zm00001d049725,GRMZM5G863229,NA,NA,chr4,41859724,41865218,41862471,790145429,832007900,NA
Zm00001eb235400,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.13318327814458,0.176595673907545,-0.289609223635995,0.00190322855525732,LOC100192934,Zm00001d015729,GRMZM2G006107,NA,NA,chr5,113626774,113637765,113632270,1040475889,1154108159,NA
Zm00001eb235400,T2,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.015558701807513,0.87364962642409,-0.0735774170598266,0.596355119617309,LOC100192934,Zm00001d015729,GRMZM2G006107,NA,NA,chr5,113626774,113637765,113632270,1040475889,1154108159,NA
Zm00001eb319550,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.00208448908677394,0.986491666558885,-0.298984035773035,0.0094888192785942,LOC100192958,Zm00001d021287,GRMZM2G386971,NA,NA,chr7,149170577,149175477,149173027,1448186572,1597359599,NA
Zm00001eb319550,T2,NA,7_Myc responsive,down,down,NA,NA,NA,NA,NA,NA,-0.151226381553955,0.177289219063481,-0.3134476952171,0.143009230045944,LOC100192958,Zm00001d021287,GRMZM2G386971,NA,NA,chr7,149170577,149175477,149173027,1448186572,1597359599,NA
